"farmer_ID","district","ta","gvh","village","treat"
"F_399","DOWA","DZOOLE","KHUNGA","MTSATSI","T1"
"F_400","DOWA","DZOOLE","KHUNGA","MTSATSI","C"
"F_401","DOWA","DZOOLE","KHUNGA","MTSATSI","C"
"F_402","DOWA","DZOOLE","KHUNGA","MTSATSI","T2"
"F_403","DOWA","DZOOLE","KHUNGA","MTSATSI","T2"
"F_404","DOWA","DZOOLE","MAYOLA","MAYOLA","C"
"F_405","DOWA","DZOOLE","MAYOLA","MAYOLA","T2"
"F_406","DOWA","DZOOLE","MAYOLA","MAYOLA","T1"
"F_407","DOWA","DZOOLE","MAYOLA","MAYOLA","T2"
"F_408","DOWA","DZOOLE","MAYOLA","MAYOLA","C"
"F_409","DOWA","DZOOLE","MAYOLA","MAYOLA","C"
"F_410","DOWA","DZOOLE","MAYOLA","MAYOLA","T2"
"F_411","DOWA","DZOOLE","MAYOLA","MAYOLA","C"
"F_412","DOWA","DZOOLE","MAYOLA","MAYOLA","T1"
"F_413","DOWA","DZOOLE","MAYOLA","MAYOLA","C"
"F_414","DOWA","DZOOLE","MAYOLA","MAYOLA","T2"
"F_415","DOWA","DZOOLE","MAYOLA","MAYOLA","C"
"F_416","DOWA","DZOOLE","MAYOLA","MAYOLA","T1"
"F_417","DOWA","DZOOLE","MAYOLA","MAYOLA","C"
"F_418","DOWA","DZOOLE","MAYOLA","MAYOLA","T1"
"F_419","DOWA","DZOOLE","MAYOLA","MAYOLA","C"
"F_420","DOWA","DZOOLE","MAYOLA","MAYOLA","T1"
"F_421","DOWA","DZOOLE","MAYOLA","MAYOLA","C"
"F_422","DOWA","DZOOLE","MAYOLA","MAYOLA","T1"
"F_423","DOWA","DZOOLE","MAYOLA","MAYOLA","T1"
"F_424","DOWA","DZOOLE","MAYOLA","MAYOLA","T2"
"F_425","DOWA","DZOOLE","MAYOLA","MAYOLA","T2"
"F_426","DOWA","DZOOLE","MAYOLA","MAYOLA","C"
"F_427","DOWA","DZOOLE","MAYOLA","MAYOLA","T2"
"F_428","DOWA","DZOOLE","MAYOLA","MAYOLA","T2"
"F_429","DOWA","DZOOLE","MAYOLA","MAYOLA","C"
"F_430","DOWA","DZOOLE","MAYOLA","MAYOLA","T1"
"F_431","DOWA","DZOOLE","MAYOLA","MAYOLA","T2"
"F_432","DOWA","DZOOLE","MAYOLA","MAYOLA","C"
"F_433","DOWA","DZOOLE","MAYOLA","MAYOLA","C"
"F_434","DOWA","DZOOLE","MAYOLA","MAYOLA","T1"
"F_435","DOWA","DZOOLE","MLENGWE","CHIMBULI","T1"
"F_436","DOWA","DZOOLE","MLENGWE","CHIMBULI","T1"
"F_437","DOWA","DZOOLE","MLENGWE","CHIMBULI","C"
"F_438","DOWA","DZOOLE","MLENGWE","CHIMBULI","T2"
"F_439","DOWA","DZOOLE","MLENGWE","CHIMBULI","T1"
"F_440","DOWA","DZOOLE","MLENGWE","CHIMBULI","T1"
"F_441","DOWA","DZOOLE","MLENGWE","CHIMBULI","T2"
"F_442","DOWA","DZOOLE","MLENGWE","CHIMBULI","C"
"F_443","DOWA","DZOOLE","MLENGWE","CHIMBULI","T2"
"F_444","DOWA","DZOOLE","MLENGWE","CHIMBULI","T1"
"F_445","DOWA","DZOOLE","MLENGWE","CHIMBULI","T1"
"F_446","DOWA","DZOOLE","MLENGWE","CHIMBULI","T2"
"F_447","DOWA","DZOOLE","MLENGWE","CHIMBULI","T2"
"F_448","DOWA","DZOOLE","MLENGWE","CHIMBULI","C"
"F_449","DOWA","DZOOLE","MLENGWE","CHIMBULI","T2"
"F_450","DOWA","DZOOLE","MLENGWE","CHIMBULI","C"
"F_451","DOWA","DZOOLE","MLENGWE","CHIMBULI","C"
"F_452","DOWA","DZOOLE","MLENGWE","CHIMBULI","T1"
"F_453","DOWA","DZOOLE","MLENGWE","CHIMBULI","T2"
"F_454","DOWA","DZOOLE","MLENGWE","CHIMBULI","T1"
"F_455","DOWA","DZOOLE","MLENGWE","CHIMBULI","T2"
"F_456","DOWA","DZOOLE","MLENGWE","CHIMBULI","C"
"F_457","DOWA","DZOOLE","MLENGWE","CHIMBULI","T2"
"F_458","DOWA","DZOOLE","MLENGWE","CHIMBULI","C"
"F_459","DOWA","DZOOLE","MLENGWE","CHIMBULI","C"
"F_460","DOWA","DZOOLE","MLENGWE","CHIMBULI","C"
"F_461","DOWA","DZOOLE","MLENGWE","CHIMBULI","C"
"F_462","DOWA","DZOOLE","MLENGWE","CHIMBULI","C"
"F_463","DOWA","DZOOLE","MLENGWE","CHIMBULI","C"
"F_464","DOWA","DZOOLE","MLENGWE","CHIMBULI","C"
"F_465","DOWA","DZOOLE","MLENGWE","CHIMBULI","T1"
"F_466","DOWA","DZOOLE","MZUNGA","MZUNGA","T2"
"F_467","DOWA","DZOOLE","MZUNGA","MZUNGA","T1"
"F_468","DOWA","DZOOLE","MZUNGA","MZUNGA","T2"
"F_469","DOWA","DZOOLE","MZUNGA","MZUNGA","T1"
"F_470","DOWA","DZOOLE","MZUNGA","MZUNGA","C"
"F_471","DOWA","DZOOLE","MZUNGA","MZUNGA","C"
"F_472","DOWA","DZOOLE","MZUNGA","MZUNGA","T1"
"F_473","DOWA","DZOOLE","MZUNGA","MZUNGA","T2"
"F_474","DOWA","DZOOLE","MZUNGA","MZUNGA","C"
"F_475","DOWA","DZOOLE","MZUNGA","MZUNGA","C"
"F_476","DOWA","DZOOLE","MZUNGA","MZUNGA","C"
"F_477","DOWA","DZOOLE","MZUNGA","MZUNGA","C"
"F_478","DOWA","DZOOLE","MZUNGA","MZUNGA","C"
"F_479","DOWA","DZOOLE","MZUNGA","MZUNGA","T2"
"F_480","DOWA","DZOOLE","MZUNGA","MZUNGA","T1"
"F_481","DOWA","DZOOLE","MZUNGA","MZUNGA","C"
"F_482","DOWA","DZOOLE","MZUNGA","MZUNGA","T2"
"F_483","DOWA","DZOOLE","MZUNGA","MZUNGA","T2"
"F_484","DOWA","DZOOLE","MZUNGA","MZUNGA","C"
"F_485","DOWA","DZOOLE","MZUNGA","MZUNGA","T1"
"F_486","DOWA","DZOOLE","MZUNGA","MZUNGA","T2"
"F_487","DOWA","DZOOLE","MZUNGA","MZUNGA","T2"
"F_488","DOWA","DZOOLE","MZUNGA","MZUNGA","C"
"F_489","DOWA","DZOOLE","MZUNGA","MZUNGA","C"
"F_490","DOWA","DZOOLE","MZUNGA","MZUNGA","C"
"F_491","DOWA","DZOOLE","MZUNGA","MZUNGA","C"
"F_492","DOWA","DZOOLE","MZUNGA","MZUNGA","T1"
"F_493","DOWA","DZOOLE","MZUNGA","MZUNGA","T1"
"F_494","DOWA","DZOOLE","MZUNGA","MZUNGA","T2"
"F_495","DOWA","DZOOLE","MZUNGA","MZUNGA","T1"
"F_496","DOWA","DZOOLE","MZUNGA","MZUNGA","T1"
"F_497","DOWA","DZOOLE","NJOKA","KASAKULA","T2"
"F_498","DOWA","DZOOLE","NJOKA","KASAKULA","T2"
"F_499","DOWA","DZOOLE","NJOKA","KASAKULA","T1"
"F_500","DOWA","DZOOLE","NJOKA","KASAKULA","T2"
"F_501","DOWA","DZOOLE","NJOKA","KASAKULA","T1"
"F_502","DOWA","DZOOLE","NJOKA","KASAKULA","T1"
"F_503","DOWA","DZOOLE","NJOKA","KASAKULA","C"
"F_504","DOWA","DZOOLE","NJOKA","KASAKULA","C"
"F_505","DOWA","DZOOLE","NJOKA","KASAKULA","T1"
"F_506","DOWA","DZOOLE","NJOKA","KASAKULA","C"
"F_507","DOWA","DZOOLE","NJOKA","KASAKULA","C"
"F_508","DOWA","DZOOLE","NJOKA","KASAKULA","T1"
"F_509","DOWA","DZOOLE","NJOKA","KASAKULA","T2"
"F_510","DOWA","DZOOLE","NJOKA","KASAKULA","T2"
"F_511","DOWA","DZOOLE","NJOKA","KASAKULA","C"
"F_512","DOWA","DZOOLE","NJOKA","KASAKULA","T2"
"F_513","DOWA","DZOOLE","NJOKA","KASAKULA","T1"
"F_514","DOWA","DZOOLE","NJOKA","KASAKULA","C"
"F_515","DOWA","DZOOLE","NJOKA","KASAKULA","T2"
"F_516","DOWA","DZOOLE","NJOKA","KASAKULA","C"
"F_517","DOWA","DZOOLE","NJOKA","KASAKULA","C"
"F_518","DOWA","DZOOLE","NJOKA","KASAKULA","C"
"F_519","DOWA","DZOOLE","NJOKA","KASAKULA","C"
"F_520","DOWA","DZOOLE","NJOKA","KASAKULA","C"
"F_521","DOWA","DZOOLE","NJOKA","KASAKULA","T2"
"F_522","DOWA","DZOOLE","NJOKA","KASAKULA","C"
"F_523","DOWA","DZOOLE","NJOKA","KASAKULA","T1"
"F_524","DOWA","DZOOLE","NJOKA","KASAKULA","C"
"F_525","DOWA","DZOOLE","NJOKA","KASAKULA","T2"
"F_526","DOWA","DZOOLE","NJOKA","KASAKULA","T1"
"F_527","DOWA","DZOOLE","NJOKA","KASAKULA","T1"
"F_528","DOWA","DZOOLE","NYONYO","NYONYO","T2"
"F_529","DOWA","DZOOLE","NYONYO","NYONYO","T1"
"F_530","DOWA","DZOOLE","NYONYO","NYONYO","T2"
"F_531","DOWA","DZOOLE","NYONYO","NYONYO","T1"
"F_532","DOWA","DZOOLE","NYONYO","NYONYO","C"
"F_533","DOWA","DZOOLE","NYONYO","NYONYO","C"
"F_534","DOWA","DZOOLE","NYONYO","NYONYO","C"
"F_535","DOWA","DZOOLE","NYONYO","NYONYO","T2"
"F_536","DOWA","DZOOLE","NYONYO","NYONYO","C"
"F_537","DOWA","DZOOLE","NYONYO","NYONYO","C"
"F_538","DOWA","DZOOLE","NYONYO","NYONYO","C"
"F_539","DOWA","DZOOLE","NYONYO","NYONYO","T2"
"F_540","DOWA","DZOOLE","NYONYO","NYONYO","T1"
"F_541","DOWA","DZOOLE","NYONYO","NYONYO","T2"
"F_542","DOWA","DZOOLE","NYONYO","NYONYO","T1"
"F_543","DOWA","DZOOLE","NYONYO","NYONYO","C"
"F_544","DOWA","DZOOLE","NYONYO","NYONYO","C"
"F_545","DOWA","DZOOLE","NYONYO","NYONYO","T1"
"F_546","DOWA","DZOOLE","NYONYO","NYONYO","T1"
"F_547","DOWA","DZOOLE","NYONYO","NYONYO","C"
"F_548","DOWA","DZOOLE","NYONYO","NYONYO","T1"
"F_549","DOWA","DZOOLE","NYONYO","NYONYO","C"
"F_550","DOWA","DZOOLE","NYONYO","NYONYO","T2"
"F_551","DOWA","DZOOLE","NYONYO","NYONYO","T2"
"F_552","DOWA","DZOOLE","NYONYO","NYONYO","T2"
"F_553","DOWA","DZOOLE","NYONYO","NYONYO","T1"
"F_554","DOWA","DZOOLE","NYONYO","NYONYO","T2"
"F_555","DOWA","DZOOLE","NYONYO","NYONYO","C"
"F_556","DOWA","DZOOLE","NYONYO","NYONYO","C"
"F_557","DOWA","DZOOLE","NYONYO","NYONYO","C"
"F_558","DOWA","DZOOLE","NYONYO","NYONYO","T1"
"F_559","DOWA","DZOOLE","PSEDA","PSEDA","T1"
"F_560","DOWA","DZOOLE","PSEDA","PSEDA","C"
"F_561","DOWA","DZOOLE","PSEDA","PSEDA","C"
"F_562","DOWA","DZOOLE","PSEDA","PSEDA","T1"
"F_563","DOWA","DZOOLE","PSEDA","PSEDA","C"
"F_564","DOWA","DZOOLE","PSEDA","PSEDA","T2"
"F_565","DOWA","DZOOLE","PSEDA","PSEDA","T2"
"F_566","DOWA","DZOOLE","PSEDA","PSEDA","C"
"F_567","DOWA","DZOOLE","PSEDA","PSEDA","C"
"F_568","DOWA","DZOOLE","PSEDA","PSEDA","C"
"F_569","DOWA","DZOOLE","PSEDA","PSEDA","T1"
"F_570","DOWA","DZOOLE","PSEDA","PSEDA","C"
"F_571","DOWA","DZOOLE","PSEDA","PSEDA","C"
"F_572","DOWA","DZOOLE","PSEDA","PSEDA","C"
"F_573","DOWA","DZOOLE","PSEDA","PSEDA","T2"
"F_574","DOWA","DZOOLE","PSEDA","PSEDA","C"
"F_575","DOWA","DZOOLE","PSEDA","PSEDA","C"
"F_576","DOWA","DZOOLE","PSEDA","PSEDA","T1"
"F_577","DOWA","DZOOLE","PSEDA","PSEDA","T1"
"F_578","DOWA","DZOOLE","PSEDA","PSEDA","T1"
"F_579","DOWA","DZOOLE","PSEDA","PSEDA","T2"
"F_580","DOWA","DZOOLE","PSEDA","PSEDA","T2"
"F_581","DOWA","DZOOLE","PSEDA","PSEDA","C"
"F_582","DOWA","DZOOLE","PSEDA","PSEDA","T1"
"F_583","DOWA","DZOOLE","PSEDA","PSEDA","T2"
"F_584","DOWA","DZOOLE","PSEDA","PSEDA","T2"
"F_585","DOWA","DZOOLE","PSEDA","PSEDA","T2"
"F_586","DOWA","DZOOLE","PSEDA","PSEDA","C"
"F_587","DOWA","DZOOLE","PSEDA","PSEDA","T1"
"F_588","DOWA","DZOOLE","PSEDA","PSEDA","T1"
"F_589","DOWA","DZOOLE","PSEDA","PSEDA","T2"
"F_590","DOWA","KAYEMBE","KANKHUMBWA","KABATA","C"
"F_591","DOWA","KAYEMBE","KANKHUMBWA","KABATA","C"
"F_592","DOWA","KAYEMBE","KANKHUMBWA","KABATA","C"
"F_593","DOWA","KAYEMBE","KANKHUMBWA","KABATA","T2"
"F_594","DOWA","KAYEMBE","KANKHUMBWA","KABATA","C"
"F_595","DOWA","KAYEMBE","KANKHUMBWA","KABATA","T1"
"F_596","DOWA","KAYEMBE","KANKHUMBWA","KABATA","C"
"F_597","DOWA","KAYEMBE","KANKHUMBWA","KABATA","T2"
"F_598","DOWA","KAYEMBE","KANKHUMBWA","KABATA","C"
"F_599","DOWA","KAYEMBE","KANKHUMBWA","KABATA","T1"
"F_600","DOWA","KAYEMBE","KANKHUMBWA","KABATA","C"
"F_601","DOWA","KAYEMBE","KANKHUMBWA","KABATA","T1"
"F_602","DOWA","KAYEMBE","KANKHUMBWA","KABATA","T1"
"F_603","DOWA","KAYEMBE","KANKHUMBWA","KABATA","C"
"F_604","DOWA","KAYEMBE","KANKHUMBWA","KABATA","T2"
"F_605","DOWA","KAYEMBE","KANKHUMBWA","KABATA","T2"
"F_606","DOWA","KAYEMBE","KANKHUMBWA","KABATA","T2"
"F_607","DOWA","KAYEMBE","KANKHUMBWA","KABATA","C"
"F_608","DOWA","KAYEMBE","KANKHUMBWA","KABATA","T1"
"F_609","DOWA","KAYEMBE","KANKHUMBWA","KABATA","C"
"F_610","DOWA","KAYEMBE","KANKHUMBWA","KABATA","T2"
"F_611","DOWA","KAYEMBE","KANKHUMBWA","KABATA","T1"
"F_612","DOWA","KAYEMBE","KANKHUMBWA","KABATA","T2"
"F_613","DOWA","KAYEMBE","KANKHUMBWA","KABATA","C"
"F_614","DOWA","KAYEMBE","KANKHUMBWA","KABATA","T2"
"F_615","DOWA","KAYEMBE","KANKHUMBWA","KABATA","C"
"F_616","DOWA","KAYEMBE","KANKHUMBWA","KABATA","T2"
"F_617","DOWA","KAYEMBE","KANKHUMBWA","KABATA","T1"
"F_618","DOWA","KAYEMBE","KANKHUMBWA","KABATA","T1"
"F_619","DOWA","KAYEMBE","KANKHUMBWA","KABATA","T1"
"F_620","DOWA","KAYEMBE","KANKHUMBWA","KABATA","C"
"F_621","DOWA","KAYEMBE","LONGWE","LONGWE I","C"
"F_622","DOWA","KAYEMBE","LONGWE","LONGWE I","C"
"F_623","DOWA","KAYEMBE","LONGWE","LONGWE I","T2"
"F_624","DOWA","KAYEMBE","LONGWE","LONGWE I","T1"
"F_625","DOWA","KAYEMBE","LONGWE","LONGWE I","T2"
"F_626","DOWA","KAYEMBE","LONGWE","LONGWE I","C"
"F_627","DOWA","KAYEMBE","LONGWE","LONGWE I","T1"
"F_628","DOWA","KAYEMBE","LONGWE","LONGWE I","C"
"F_629","DOWA","KAYEMBE","LONGWE","LONGWE I","C"
"F_630","DOWA","KAYEMBE","LONGWE","LONGWE I","C"
"F_631","DOWA","KAYEMBE","LONGWE","LONGWE I","T1"
"F_632","DOWA","KAYEMBE","LONGWE","LONGWE I","T1"
"F_633","DOWA","KAYEMBE","LONGWE","LONGWE I","C"
"F_634","DOWA","KAYEMBE","LONGWE","LONGWE I","T2"
"F_635","DOWA","KAYEMBE","LONGWE","LONGWE I","T2"
"F_636","DOWA","KAYEMBE","LONGWE","LONGWE I","C"
"F_637","DOWA","KAYEMBE","LONGWE","LONGWE I","T1"
"F_638","DOWA","KAYEMBE","LONGWE","LONGWE I","T2"
"F_639","DOWA","KAYEMBE","LONGWE","LONGWE I","C"
"F_640","DOWA","KAYEMBE","LONGWE","LONGWE I","C"
"F_641","DOWA","KAYEMBE","LONGWE","LONGWE I","C"
"F_642","DOWA","KAYEMBE","LONGWE","LONGWE I","T2"
"F_643","DOWA","KAYEMBE","LONGWE","LONGWE I","T2"
"F_644","DOWA","KAYEMBE","LONGWE","LONGWE I","T2"
"F_645","DOWA","KAYEMBE","LONGWE","LONGWE I","T2"
"F_646","DOWA","KAYEMBE","LONGWE","LONGWE I","T1"
"F_647","DOWA","KAYEMBE","LONGWE","LONGWE I","C"
"F_648","DOWA","KAYEMBE","LONGWE","LONGWE I","C"
"F_649","DOWA","KAYEMBE","LONGWE","LONGWE I","T1"
"F_650","DOWA","KAYEMBE","LONGWE","LONGWE I","T1"
"F_651","DOWA","KAYEMBE","LONGWE","LONGWE I","T1"
"F_652","DOWA","KAYEMBE","MBACHUNDU","SUNTCHE","T1"
"F_653","DOWA","KAYEMBE","MBACHUNDU","SUNTCHE","T2"
"F_654","DOWA","KAYEMBE","MBACHUNDU","SUNTCHE","C"
"F_655","DOWA","KAYEMBE","MBACHUNDU","SUNTCHE","C"
"F_656","DOWA","KAYEMBE","MBACHUNDU","SUNTCHE","T2"
"F_657","DOWA","KAYEMBE","MBACHUNDU","SUNTCHE","T2"
"F_658","DOWA","KAYEMBE","MBACHUNDU","SUNTCHE","C"
"F_659","DOWA","KAYEMBE","MBACHUNDU","SUNTCHE","T2"
"F_660","DOWA","KAYEMBE","MBACHUNDU","SUNTCHE","C"
"F_661","DOWA","KAYEMBE","MBACHUNDU","SUNTCHE","T1"
"F_662","DOWA","KAYEMBE","MBACHUNDU","SUNTCHE","T1"
"F_663","DOWA","KAYEMBE","MBACHUNDU","SUNTCHE","T1"
"F_664","DOWA","KAYEMBE","MBACHUNDU","SUNTCHE","C"
"F_665","DOWA","KAYEMBE","MBACHUNDU","SUNTCHE","C"
"F_666","DOWA","KAYEMBE","MBACHUNDU","SUNTCHE","T1"
"F_667","DOWA","KAYEMBE","MBACHUNDU","SUNTCHE","T2"
"F_668","DOWA","KAYEMBE","MBACHUNDU","SUNTCHE","C"
"F_669","DOWA","KAYEMBE","MBACHUNDU","SUNTCHE","T2"
"F_670","DOWA","KAYEMBE","MBACHUNDU","SUNTCHE","T2"
"F_671","DOWA","KAYEMBE","MBACHUNDU","SUNTCHE","C"
"F_672","DOWA","KAYEMBE","MBACHUNDU","SUNTCHE","T2"
"F_673","DOWA","KAYEMBE","MBACHUNDU","SUNTCHE","T1"
"F_674","DOWA","KAYEMBE","MBACHUNDU","SUNTCHE","C"
"F_675","DOWA","KAYEMBE","MBACHUNDU","SUNTCHE","C"
"F_676","DOWA","KAYEMBE","MBACHUNDU","SUNTCHE","T1"
"F_677","DOWA","KAYEMBE","MBACHUNDU","SUNTCHE","C"
"F_678","DOWA","KAYEMBE","MBACHUNDU","SUNTCHE","C"
"F_679","DOWA","KAYEMBE","MBACHUNDU","SUNTCHE","T1"
"F_680","DOWA","KAYEMBE","MBACHUNDU","SUNTCHE","T2"
"F_681","DOWA","KAYEMBE","MBACHUNDU","SUNTCHE","C"
"F_682","DOWA","KAYEMBE","MBACHUNDU","SUNTCHE","T1"
"F_683","DOWA","KAYEMBE","NKANAKUFA","KAMETA","C"
"F_684","DOWA","KAYEMBE","NKANAKUFA","KAMETA","T1"
"F_685","DOWA","KAYEMBE","NKANAKUFA","KAMETA","T1"
"F_686","DOWA","KAYEMBE","NKANAKUFA","KAMETA","T2"
"F_687","DOWA","KAYEMBE","NKANAKUFA","KAMETA","C"
"F_688","DOWA","KAYEMBE","NKANAKUFA","KAMETA","T2"
"F_689","DOWA","KAYEMBE","NKANAKUFA","KAMETA","T1"
"F_690","DOWA","KAYEMBE","NKANAKUFA","KAMETA","T1"
"F_691","DOWA","KAYEMBE","NKANAKUFA","KAMETA","T1"
"F_692","DOWA","KAYEMBE","NKANAKUFA","KAMETA","T2"
"F_693","DOWA","KAYEMBE","NKANAKUFA","KAMETA","T1"
"F_694","DOWA","KAYEMBE","NKANAKUFA","KAMETA","C"
"F_695","DOWA","KAYEMBE","NKANAKUFA","KAMETA","T2"
"F_696","DOWA","KAYEMBE","NKANAKUFA","KAMETA","C"
"F_697","DOWA","KAYEMBE","NKANAKUFA","KAMETA","C"
"F_698","DOWA","KAYEMBE","NKANAKUFA","KAMETA","C"
"F_699","DOWA","KAYEMBE","NKANAKUFA","KAMETA","C"
"F_700","DOWA","KAYEMBE","NKANAKUFA","KAMETA","T1"
"F_701","DOWA","KAYEMBE","NKANAKUFA","KAMETA","T2"
"F_702","DOWA","KAYEMBE","NKANAKUFA","KAMETA","T1"
"F_703","DOWA","KAYEMBE","NKANAKUFA","KAMETA","T2"
"F_704","DOWA","KAYEMBE","NKANAKUFA","KAMETA","T2"
"F_705","DOWA","KAYEMBE","NKANAKUFA","KAMETA","C"
"F_706","DOWA","KAYEMBE","NKANAKUFA","KAMETA","C"
"F_707","DOWA","KAYEMBE","NKANAKUFA","KAMETA","C"
"F_708","DOWA","KAYEMBE","NKANAKUFA","KAMETA","C"
"F_709","DOWA","KAYEMBE","NKANAKUFA","KAMETA","C"
"F_710","DOWA","KAYEMBE","NKANAKUFA","KAMETA","C"
"F_711","DOWA","KAYEMBE","NKANAKUFA","KAMETA","T1"
"F_712","DOWA","KAYEMBE","NKANAKUFA","KAMETA","T2"
"F_713","DOWA","KAYEMBE","NKANAKUFA","KAMETA","T2"
"F_714","DOWA","KAYEMBE","NTHONDOWA CHATA","MWACHIPULA","C"
"F_715","DOWA","KAYEMBE","NTHONDOWA CHATA","MWACHIPULA","C"
"F_716","DOWA","KAYEMBE","NTHONDOWA CHATA","MWACHIPULA","C"
"F_717","DOWA","KAYEMBE","NTHONDOWA CHATA","MWACHIPULA","T1"
"F_718","DOWA","KAYEMBE","NTHONDOWA CHATA","MWACHIPULA","T2"
"F_719","DOWA","KAYEMBE","NTHONDOWA CHATA","MWACHIPULA","T1"
"F_720","DOWA","KAYEMBE","NTHONDOWA CHATA","MWACHIPULA","C"
"F_721","DOWA","KAYEMBE","NTHONDOWA CHATA","MWACHIPULA","T2"
"F_722","DOWA","KAYEMBE","NTHONDOWA CHATA","MWACHIPULA","T2"
"F_723","DOWA","KAYEMBE","NTHONDOWA CHATA","MWACHIPULA","C"
"F_724","DOWA","KAYEMBE","NTHONDOWA CHATA","MWACHIPULA","T2"
"F_725","DOWA","KAYEMBE","NTHONDOWA CHATA","MWACHIPULA","T2"
"F_726","DOWA","KAYEMBE","NTHONDOWA CHATA","MWACHIPULA","T1"
"F_727","DOWA","KAYEMBE","NTHONDOWA CHATA","MWACHIPULA","T2"
"F_728","DOWA","KAYEMBE","NTHONDOWA CHATA","MWACHIPULA","C"
"F_729","DOWA","KAYEMBE","NTHONDOWA CHATA","MWACHIPULA","C"
"F_730","DOWA","KAYEMBE","NTHONDOWA CHATA","MWACHIPULA","T2"
"F_731","DOWA","KAYEMBE","NTHONDOWA CHATA","MWACHIPULA","C"
"F_732","DOWA","KAYEMBE","NTHONDOWA CHATA","MWACHIPULA","C"
"F_733","DOWA","KAYEMBE","NTHONDOWA CHATA","MWACHIPULA","T1"
"F_734","DOWA","KAYEMBE","NTHONDOWA CHATA","MWACHIPULA","T1"
"F_735","DOWA","KAYEMBE","NTHONDOWA CHATA","MWACHIPULA","T1"
"F_736","DOWA","KAYEMBE","NTHONDOWA CHATA","MWACHIPULA","T1"
"F_737","DOWA","KAYEMBE","NTHONDOWA CHATA","MWACHIPULA","T1"
"F_738","DOWA","KAYEMBE","NTHONDOWA CHATA","MWACHIPULA","C"
"F_739","DOWA","KAYEMBE","NTHONDOWA CHATA","MWACHIPULA","C"
"F_740","DOWA","KAYEMBE","NTHONDOWA CHATA","MWACHIPULA","T1"
"F_741","DOWA","KAYEMBE","NTHONDOWA CHATA","MWACHIPULA","T2"
"F_742","DOWA","KAYEMBE","NTHONDOWA CHATA","MWACHIPULA","T2"
"F_743","DOWA","KAYEMBE","NTHONDOWA CHATA","MWACHIPULA","C"
"F_744","DOWA","KAYEMBE","NTHONDOWA CHATA","MWACHIPULA","C"
"F_745","DOWA","MKUKULA","FUSE","FUSE","T2"
"F_746","DOWA","MKUKULA","FUSE","FUSE","C"
"F_747","DOWA","MKUKULA","FUSE","FUSE","T1"
"F_748","DOWA","MKUKULA","FUSE","FUSE","T2"
"F_749","DOWA","MKUKULA","FUSE","FUSE","T2"
"F_750","DOWA","MKUKULA","FUSE","FUSE","T2"
"F_751","DOWA","MKUKULA","FUSE","FUSE","C"
"F_752","DOWA","MKUKULA","FUSE","FUSE","T1"
"F_753","DOWA","MKUKULA","FUSE","FUSE","T1"
"F_754","DOWA","MKUKULA","FUSE","FUSE","T2"
"F_755","DOWA","MKUKULA","FUSE","FUSE","T1"
"F_756","DOWA","MKUKULA","FUSE","FUSE","C"
"F_757","DOWA","MKUKULA","FUSE","FUSE","C"
"F_758","DOWA","MKUKULA","FUSE","FUSE","C"
"F_759","DOWA","MKUKULA","FUSE","FUSE","T2"
"F_760","DOWA","MKUKULA","FUSE","FUSE","C"
"F_761","DOWA","MKUKULA","FUSE","FUSE","C"
"F_762","DOWA","MKUKULA","FUSE","FUSE","C"
"F_763","DOWA","MKUKULA","FUSE","FUSE","C"
"F_764","DOWA","MKUKULA","FUSE","FUSE","C"
"F_765","DOWA","MKUKULA","FUSE","FUSE","T1"
"F_766","DOWA","MKUKULA","FUSE","FUSE","T1"
"F_767","DOWA","MKUKULA","FUSE","FUSE","T2"
"F_768","DOWA","MKUKULA","FUSE","FUSE","C"
"F_769","DOWA","MKUKULA","FUSE","FUSE","C"
"F_770","DOWA","MKUKULA","FUSE","FUSE","C"
"F_771","DOWA","MKUKULA","FUSE","FUSE","T1"
"F_772","DOWA","MKUKULA","FUSE","FUSE","T1"
"F_773","DOWA","MKUKULA","FUSE","FUSE","T1"
"F_774","DOWA","MKUKULA","FUSE","FUSE","T2"
"F_775","DOWA","MKUKULA","FUSE","FUSE","T2"
"F_776","DOWA","MKUKULA","GAWAMADZI HOYA","GAWAMADZI HOYA","C"
"F_777","DOWA","MKUKULA","GAWAMADZI HOYA","GAWAMADZI HOYA","C"
"F_778","DOWA","MKUKULA","GAWAMADZI HOYA","GAWAMADZI HOYA","T2"
"F_779","DOWA","MKUKULA","GAWAMADZI HOYA","GAWAMADZI HOYA","C"
"F_780","DOWA","MKUKULA","GAWAMADZI HOYA","GAWAMADZI HOYA","T2"
"F_781","DOWA","MKUKULA","GAWAMADZI HOYA","GAWAMADZI HOYA","T2"
"F_782","DOWA","MKUKULA","GAWAMADZI HOYA","GAWAMADZI HOYA","T1"
"F_783","DOWA","MKUKULA","GAWAMADZI HOYA","GAWAMADZI HOYA","T2"
"F_784","DOWA","MKUKULA","GAWAMADZI HOYA","GAWAMADZI HOYA","C"
"F_785","DOWA","MKUKULA","GAWAMADZI HOYA","GAWAMADZI HOYA","T1"
"F_786","DOWA","MKUKULA","GAWAMADZI HOYA","GAWAMADZI HOYA","T2"
"F_787","DOWA","MKUKULA","GAWAMADZI HOYA","GAWAMADZI HOYA","T2"
"F_788","DOWA","MKUKULA","GAWAMADZI HOYA","GAWAMADZI HOYA","T1"
"F_789","DOWA","MKUKULA","GAWAMADZI HOYA","GAWAMADZI HOYA","C"
